Mått;År;Region;Diagnos;Kön;Ålder;Värde
False;2002;8;4;3;6;20
False;2002;12;4;3;4;17
False;2002;12;4;3;6;55
False;2002;14;4;3;1;7
False;2002;14;4;3;2;21
False;2002;14;4;3;5;23
False;2002;14;4;3;6;96
False;2002;17;4;3;3;6
False;2002;17;4;3;6;25
False;2002;18;4;3;3;5
False;2002;18;4;3;4;9
False;2002;18;4;3;5;8
False;2002;18;4;3;6;26
False;2002;19;4;3;5;6
False;2002;19;4;3;6;14
False;2002;21;4;3;2;3
False;2002;21;4;3;3;6
False;2002;21;4;3;6;19
False;2002;22;4;3;4;7
False;2002;22;4;3;5;3
False;2002;22;4;3;6;17
False;2002;24;4;3;2;10
False;2002;24;4;3;4;5
False;2002;24;4;3;5;6
False;2002;24;4;3;6;24
False;2002;25;4;3;2;6
False;2002;25;4;3;3;3
False;2002;25;4;3;4;6
False;2002;25;4;3;6;26
False;2002;0;2;3;1;9
False;2002;0;2;3;2;109
False;2002;0;2;3;3;252
False;2002;0;2;3;4;848
False;2002;0;2;3;5;4741
False;2002;0;2;3;6;5959
False;2002;1;2;3;1;2
False;2002;1;2;3;2;16
False;2002;1;2;3;3;64
False;2002;1;2;3;4;175
False;2002;1;2;3;5;776
False;2002;1;2;3;6;1033
False;2002;3;2;3;1;1
False;2002;3;2;3;2;4
False;2002;3;2;3;3;11
False;2002;3;2;3;4;18
False;2002;3;2;3;5;114
False;2002;3;2;3;6;148
False;2002;4;2;3;2;2
False;2002;4;2;3;3;7
False;2002;4;2;3;4;21
False;2002;4;2;3;5;158
False;2002;4;2;3;6;188
False;2002;5;2;3;2;11
False;2002;5;2;3;3;14
False;2002;5;2;3;4;36
False;2002;5;2;3;5;203
False;2002;5;2;3;6;264
False;2002;6;2;3;1;1
False;2002;6;2;3;2;7
False;2002;6;2;3;3;10
False;2002;6;2;3;4;23
False;2002;6;2;3;5;183
False;2002;6;2;3;6;224
False;2002;7;2;3;2;2
False;2002;7;2;3;3;5
False;2002;7;2;3;4;23
False;2002;7;2;3;5;84
False;2002;7;2;3;6;114
False;2002;8;2;3;1;1
False;2002;8;2;3;2;4
False;2002;8;2;3;3;5
False;2002;8;2;3;4;26
False;2002;8;2;3;5;144
False;2002;8;2;3;6;180
False;2002;9;2;3;2;1
False;2002;9;2;3;3;2
False;2002;9;2;3;4;5
False;2002;9;2;3;5;24
False;2002;9;2;3;6;32
False;2002;10;2;3;2;1
False;2002;10;2;3;3;7
False;2002;10;2;3;4;19
False;2002;10;2;3;5;61
False;2002;10;2;3;6;88
False;2002;12;2;3;2;18
False;2002;12;2;3;3;31
False;2002;12;2;3;4;102
False;2002;12;2;3;5;615
False;2002;12;2;3;6;766
False;2002;13;2;3;2;3
False;2002;13;2;3;3;4
False;2002;13;2;3;4;20
False;2002;13;2;3;5;124
False;2002;13;2;3;6;151
False;2002;14;2;3;2;23
False;2002;14;2;3;3;38
False;2002;14;2;3;4;162
False;2002;14;2;3;5;857
False;2002;14;2;3;6;1081
False;2002;17;2;3;3;6
False;2002;17;2;3;4;21
False;2002;17;2;3;5;150
False;2002;17;2;3;6;177
False;2002;18;2;3;2;3
False;2002;18;2;3;3;4
False;2002;18;2;3;4;27
False;2002;18;2;3;5;200
False;2002;18;2;3;6;234
False;2002;19;2;3;1;1
False;2002;19;2;3;2;3
False;2002;19;2;3;3;3
False;2002;19;2;3;4;19
False;2002;19;2;3;5;106
False;2002;19;2;3;6;132
False;2002;20;2;3;2;2
False;2002;20;2;3;3;4
False;2002;20;2;3;4;26
False;2002;20;2;3;5;190
False;2002;20;2;3;6;223
False;2002;21;2;3;2;1
False;2002;21;2;3;3;9
False;2002;21;2;3;4;39
False;2002;21;2;3;5;206
False;2002;21;2;3;6;255
False;2002;22;2;3;1;1
False;2002;22;2;3;2;3
False;2002;22;2;3;3;7
False;2002;22;2;3;4;26
False;2002;22;2;3;5;137
False;2002;22;2;3;6;174
False;2002;23;2;3;3;3
False;2002;23;2;3;4;12
False;2002;23;2;3;5;70
False;2002;23;2;3;6;85
False;2002;24;2;3;2;4
False;2002;24;2;3;3;7
False;2002;24;2;3;4;19
False;2002;24;2;3;5;137
False;2002;24;2;3;6;167
False;2002;25;2;3;2;1
False;2002;25;2;3;3;11
False;2002;25;2;3;4;29
False;2002;25;2;3;5;202
False;2002;25;2;3;6;243
False;2002;0;3;3;1;6
False;2002;0;3;3;2;15
False;2002;0;3;3;3;26
False;2002;0;3;3;4;41
False;2002;0;3;3;5;12
False;2002;0;3;3;6;100
False;2002;1;3;3;1;2
False;2002;1;3;3;2;3
False;2002;1;3;3;3;8
False;2002;1;3;3;4;8
False;2002;1;3;3;5;3
False;2002;1;3;3;6;24
False;2002;3;3;3;3;3
False;2002;3;3;3;4;2
False;2002;3;3;3;5;1
False;2002;3;3;3;6;6
False;2002;4;3;3;3;1
False;2002;4;3;3;6;1
False;2002;5;3;3;1;3
False;2002;5;3;3;2;1
False;2002;5;3;3;3;1
False;2002;5;3;3;4;2
False;2002;5;3;3;6;7
False;2002;7;3;3;4;1
False;2002;7;3;3;6;1
False;2002;8;3;3;3;2
False;2002;8;3;3;4;2
False;2002;8;3;3;6;4
False;2002;12;3;3;2;2
False;2002;12;3;3;3;1
False;2002;12;3;3;4;2
False;2002;12;3;3;6;5
False;2002;13;3;3;2;1
False;2002;13;3;3;6;1
False;2002;14;3;3;2;5
False;2002;14;3;3;3;2
False;2002;14;3;3;4;9
False;2002;14;3;3;5;3
False;2002;14;3;3;6;19
False;2002;17;3;3;3;1
False;2002;17;3;3;4;4
False;2002;17;3;3;6;5
False;2002;18;3;3;1;1
False;2002;18;3;3;3;1
False;2002;18;3;3;4;2
False;2002;18;3;3;6;4
False;2002;19;3;3;2;1
False;2002;19;3;3;3;2
False;2002;19;3;3;4;2
False;2002;19;3;3;5;2
False;2002;19;3;3;6;7
False;2002;20;3;3;2;1
False;2002;20;3;3;3;2
False;2002;20;3;3;4;2
False;2002;20;3;3;6;5
False;2002;22;3;3;3;1
False;2002;22;3;3;5;1
False;2002;22;3;3;6;2
False;2002;23;3;3;3;1
False;2002;23;3;3;4;1
False;2002;23;3;3;6;2
False;2002;24;3;3;2;1
False;2002;24;3;3;5;2
False;2002;24;3;3;6;3
False;2002;25;3;3;4;4
False;2002;25;3;3;6;4
False;2003;19;1;3;2;1
False;2003;24;1;3;2;1
False;2003;8;1;3;2;4
False;2003;13;2;3;1;1
False;2003;5;1;3;2;1
False;2003;7;1;3;2;1
False;2003;4;1;3;2;5
False;2003;17;1;3;2;3
False;2003;17;1;3;3;14
False;2003;23;1;3;3;7
False;2003;9;1;3;2;1
False;2003;3;1;3;2;3
False;2003;3;1;3;3;19
False;2003;5;1;3;3;20
False;2003;10;1;3;3;6
False;2003;13;1;3;3;12
False;2003;18;1;3;3;19
False;2003;8;1;3;3;8
False;2003;3;1;3;1;12
False;2003;6;1;3;2;7
False;2003;7;1;3;1;7
False;2003;9;1;3;1;2
False;2003;10;1;3;1;5
False;2003;17;1;3;1;7
False;2003;19;1;3;1;14
False;2003;20;1;3;3;7
False;2003;21;1;3;1;16
False;2003;21;1;3;2;3
False;2003;22;1;3;2;2
False;2003;23;1;3;1;5
False;2003;24;1;3;3;14
False;2003;25;1;3;3;17
False;2003;0;1;3;1;440
False;2003;0;1;3;2;134
False;2003;0;1;3;3;512
False;2003;0;1;3;4;9472
False;2003;0;1;3;5;73762
False;2003;0;1;3;6;84320
False;2003;1;1;3;1;88
False;2003;1;1;3;2;34
False;2003;1;1;3;3;112
False;2003;1;1;3;4;1957
False;2003;1;1;3;5;12145
False;2003;1;1;3;6;14336
False;2003;3;1;3;4;289
False;2003;3;1;3;5;2076
False;2003;3;1;3;6;2399
False;2003;4;1;3;1;15
False;2003;4;1;3;3;16
False;2003;4;1;3;4;321
False;2003;4;1;3;5;2178
False;2003;4;1;3;6;2535
False;2003;5;1;3;1;22
False;2003;5;1;3;4;407
False;2003;5;1;3;5;3562
False;2003;5;1;3;6;4012
False;2003;6;1;3;1;17
False;2003;6;1;3;3;16
False;2003;6;1;3;4;336
False;2003;6;1;3;5;2829
False;2003;6;1;3;6;3205
False;2003;7;1;3;3;11
False;2003;7;1;3;4;148
False;2003;7;1;3;5;1582
False;2003;7;1;3;6;1749
False;2003;8;1;3;1;15
False;2003;8;1;3;4;273
False;2003;8;1;3;5;2325
False;2003;8;1;3;6;2625
False;2003;9;1;3;3;6
False;2003;9;1;3;4;72
False;2003;9;1;3;5;469
False;2003;9;1;3;6;550
False;2003;10;1;3;2;3
False;2003;10;1;3;4;165
False;2003;10;1;3;5;1438
False;2003;10;1;3;6;1617
False;2003;12;1;3;1;58
False;2003;12;1;3;2;18
False;2003;12;1;3;3;70
False;2003;12;1;3;4;1227
False;2003;12;1;3;5;9427
False;2003;12;1;3;6;10800
False;2003;13;1;3;1;13
False;2003;13;1;3;2;6
False;2003;13;1;3;4;256
False;2003;13;1;3;5;2179
False;2003;13;1;3;6;2466
False;2003;14;1;3;1;76
False;2003;14;1;3;2;24
False;2003;14;1;3;3;95
False;2003;14;1;3;4;1572
False;2003;14;1;3;5;12381
False;2003;14;1;3;6;14148
False;2003;17;1;3;4;323
False;2003;17;1;3;5;2743
False;2003;17;1;3;6;3090
False;2003;18;1;3;1;15
False;2003;18;1;3;2;3
False;2003;18;1;3;4;306
False;2003;18;1;3;5;2572
False;2003;18;1;3;6;2915
False;2003;19;1;3;3;14
False;2003;19;1;3;4;271
False;2003;19;1;3;5;2078
False;2003;19;1;3;6;2378
False;2003;20;1;3;1;13
False;2003;20;1;3;2;6
False;2003;20;1;3;4;286
False;2003;20;1;3;5;2784
False;2003;20;1;3;6;3096
False;2003;21;1;3;3;20
False;2003;21;1;3;4;356
False;2003;21;1;3;5;2831
False;2003;21;1;3;6;3226
False;2003;22;1;3;1;13
False;2003;22;1;3;3;9
False;2003;22;1;3;4;239
False;2003;22;1;3;5;2579
False;2003;22;1;3;6;2842
False;2003;23;1;3;4;120
False;2003;23;1;3;5;1308
False;2003;23;1;3;6;1440
False;2003;24;1;3;1;12
False;2003;24;1;3;4;234
False;2003;24;1;3;5;2107
False;2003;24;1;3;6;2368
False;2003;25;1;3;1;15
False;2003;25;1;3;2;8
False;2003;25;1;3;4;314
False;2003;25;1;3;5;2169
False;2003;25;1;3;6;2523
False;2003;1;4;3;1;1
False;2003;8;4;3;1;1
False;2003;24;4;3;1;2
False;2003;25;4;3;1;1
False;2003;6;4;3;1;1
False;2003;9;4;3;5;1
False;2003;21;4;3;1;1
False;2003;4;4;3;2;1
False;2003;5;4;3;2;1
False;2003;8;4;3;2;1
False;2003;19;4;3;1;1
False;2003;20;4;3;2;2
False;2003;1;4;3;2;11
False;2003;1;4;3;5;14
False;2003;3;4;3;1;1
False;2003;3;4;3;2;5
False;2003;3;4;3;4;6
False;2003;4;4;3;4;2
False;2003;4;4;3;5;3
False;2003;5;4;3;3;5
False;2003;5;4;3;4;6
False;2003;5;4;3;5;1
False;2003;5;4;3;6;13
False;2003;6;4;3;2;2
False;2003;6;4;3;4;7
False;2003;7;4;3;3;1
False;2003;8;4;3;3;2
False;2003;8;4;3;4;1
False;2003;8;4;3;5;3
False;2003;8;4;3;6;8
False;2003;9;4;3;2;1
False;2003;9;4;3;3;1
False;2003;10;4;3;5;3
False;2003;10;4;3;6;3
False;2003;12;4;3;1;4
False;2003;12;4;3;3;18
False;2003;13;4;3;3;5
False;2003;13;4;3;4;4
False;2003;13;4;3;5;4
False;2003;13;4;3;6;13
False;2003;14;4;3;1;3
False;2003;17;4;3;1;1
False;2003;17;4;3;2;2
False;2003;17;4;3;3;6
False;2003;17;4;3;5;2
False;2003;18;4;3;2;7
False;2003;18;4;3;3;1
False;2003;18;4;3;4;5
False;2003;18;4;3;5;5
False;2003;18;4;3;6;18
False;2003;19;4;3;4;6
False;2003;19;4;3;5;1
False;2003;22;4;3;3;7
False;2003;22;4;3;4;2
False;2003;22;4;3;5;5
False;2003;23;4;3;3;6
False;2003;23;4;3;4;3
False;2003;24;4;3;5;3
False;2003;25;4;3;2;6
False;2003;25;4;3;5;2
False;2003;7;4;3;2;2
False;2003;12;4;3;2;18
False;2003;14;4;3;3;14
False;2003;6;4;3;5;6
False;2003;19;4;3;2;4
False;2003;19;4;3;6;12
False;2003;20;4;3;3;3
False;2003;24;4;3;2;4
False;2003;24;4;3;3;3
False;2003;0;4;3;1;19
False;2003;0;4;3;2;114
False;2003;0;4;3;3;113
False;2003;0;4;3;4;152
False;2003;0;4;3;5;114
False;2003;0;4;3;6;512
False;2003;1;4;3;3;21
False;2003;1;4;3;4;23
False;2003;1;4;3;6;70
False;2003;3;4;3;3;4
False;2003;3;4;3;5;1
False;2003;3;4;3;6;17
False;2003;4;4;3;3;3
False;2003;4;4;3;6;9
False;2003;6;4;3;3;6
False;2003;6;4;3;6;22
False;2003;7;4;3;4;4
False;2003;7;4;3;5;6
False;2003;7;4;3;6;13
False;2003;9;4;3;1;2
False;2003;9;4;3;6;5
False;2003;12;4;3;4;22
False;2003;12;4;3;5;16
False;2003;12;4;3;6;78
False;2003;14;4;3;2;17
False;2003;14;4;3;4;27
False;2003;14;4;3;5;20
False;2003;14;4;3;6;81
False;2003;17;4;3;4;6
False;2003;17;4;3;6;17
False;2003;20;4;3;4;8
False;2003;20;4;3;5;8
False;2003;20;4;3;6;21
False;2003;21;4;3;2;9
False;2003;21;4;3;3;2
False;2003;21;4;3;4;6
False;2003;21;4;3;5;6
False;2003;21;4;3;6;24
False;2003;22;4;3;2;11
False;2003;22;4;3;6;25
False;2003;23;4;3;2;10
False;2003;23;4;3;5;4
False;2003;23;4;3;6;23
False;2003;24;4;3;4;10
False;2003;24;4;3;6;22
False;2003;25;4;3;3;5
False;2003;25;4;3;4;4
False;2003;25;4;3;6;18
False;2003;0;2;3;1;4
False;2003;0;2;3;2;99
False;2003;0;2;3;3;256
False;2003;0;2;3;4;826
False;2003;0;2;3;5;3987
False;2003;0;2;3;6;5172
False;2003;1;2;3;1;1
False;2003;1;2;3;2;14
False;2003;1;2;3;3;54
False;2003;1;2;3;4;170
False;2003;1;2;3;5;699
False;2003;1;2;3;6;938
False;2003;3;2;3;2;4
False;2003;3;2;3;3;6
False;2003;3;2;3;4;28
False;2003;3;2;3;5;94
False;2003;3;2;3;6;132
False;2003;4;2;3;2;2
False;2003;4;2;3;3;5
False;2003;4;2;3;4;18
False;2003;4;2;3;5;129
False;2003;4;2;3;6;154
False;2003;5;2;3;2;4
False;2003;5;2;3;3;11
False;2003;5;2;3;4;50
False;2003;5;2;3;5;168
False;2003;5;2;3;6;233
False;2003;6;2;3;2;2
False;2003;6;2;3;3;10
False;2003;6;2;3;4;31
False;2003;6;2;3;5;141
False;2003;6;2;3;6;184
False;2003;7;2;3;2;2
False;2003;7;2;3;3;6
False;2003;7;2;3;4;14
False;2003;7;2;3;5;75
False;2003;7;2;3;6;97
False;2003;8;2;3;2;5
False;2003;8;2;3;3;5
False;2003;8;2;3;4;18
False;2003;8;2;3;5;119
False;2003;8;2;3;6;147
False;2003;9;2;3;4;9
False;2003;9;2;3;5;16
False;2003;9;2;3;6;25
False;2003;10;2;3;2;3
False;2003;10;2;3;3;5
False;2003;10;2;3;4;6
False;2003;10;2;3;5;58
False;2003;10;2;3;6;72
False;2003;12;2;3;1;1
False;2003;12;2;3;2;15
False;2003;12;2;3;3;33
False;2003;12;2;3;4;97
False;2003;12;2;3;5;513
False;2003;12;2;3;6;659
False;2003;13;2;3;2;10
False;2003;13;2;3;3;7
False;2003;13;2;3;4;27
False;2003;13;2;3;5;105
False;2003;13;2;3;6;150
False;2003;14;2;3;2;12
False;2003;14;2;3;3;37
False;2003;14;2;3;4;145
False;2003;14;2;3;5;702
False;2003;14;2;3;6;896
False;2003;17;2;3;1;1
False;2003;17;2;3;2;7
False;2003;17;2;3;3;10
False;2003;17;2;3;4;22
False;2003;17;2;3;5;121
False;2003;17;2;3;6;161
False;2003;18;2;3;2;2
False;2003;18;2;3;3;12
False;2003;18;2;3;4;20
False;2003;18;2;3;5;150
False;2003;18;2;3;6;184
False;2003;19;2;3;3;5
False;2003;19;2;3;4;18
False;2003;19;2;3;5;72
False;2003;19;2;3;6;95
False;2003;20;2;3;2;3
False;2003;20;2;3;3;6
False;2003;20;2;3;4;26
False;2003;20;2;3;5;172
False;2003;20;2;3;6;207
False;2003;21;2;3;2;3
False;2003;21;2;3;3;8
False;2003;21;2;3;4;21
False;2003;21;2;3;5;155
False;2003;21;2;3;6;187
False;2003;22;2;3;2;4
False;2003;22;2;3;3;9
False;2003;22;2;3;4;39
False;2003;22;2;3;5;161
False;2003;22;2;3;6;213
False;2003;23;2;3;2;3
False;2003;23;2;3;3;5
False;2003;23;2;3;4;16
False;2003;23;2;3;5;69
False;2003;23;2;3;6;93
False;2003;24;2;3;2;1
False;2003;24;2;3;3;10
False;2003;24;2;3;4;29
False;2003;24;2;3;5;112
False;2003;24;2;3;6;152
False;2003;25;2;3;2;3
False;2003;25;2;3;3;12
False;2003;25;2;3;4;22
False;2003;25;2;3;5;156
False;2003;25;2;3;6;193
False;2003;0;3;3;1;2
False;2003;0;3;3;2;13
False;2003;0;3;3;3;20
False;2003;0;3;3;4;37
False;2003;0;3;3;5;9
False;2003;0;3;3;6;81
False;2003;1;3;3;2;2
False;2003;1;3;3;3;8
False;2003;1;3;3;4;7
False;2003;1;3;3;5;3
False;2003;1;3;3;6;20
False;2003;3;3;3;2;1
False;2003;3;3;3;5;1
False;2003;3;3;3;6;2
False;2003;4;3;3;3;1
False;2003;4;3;3;4;2
False;2003;4;3;3;6;3
False;2003;5;3;3;3;1
False;2003;5;3;3;4;1
False;2003;5;3;3;6;2
False;2003;6;3;3;4;1
False;2003;6;3;3;6;1
False;2003;7;3;3;2;1
False;2003;7;3;3;4;3
False;2003;7;3;3;6;4
False;2003;8;3;3;2;1
False;2003;8;3;3;4;1
False;2003;8;3;3;6;2
False;2003;10;3;3;4;1
False;2003;10;3;3;6;1
False;2003;12;3;3;2;3
False;2003;12;3;3;4;5
False;2003;12;3;3;5;1
False;2003;12;3;3;6;9
False;2003;13;3;3;4;1
False;2003;13;3;3;6;1
False;2003;14;3;3;2;3
False;2003;14;3;3;3;6
False;2003;14;3;3;4;4
False;2003;14;3;3;5;2
False;2003;14;3;3;6;15
False;2003;17;3;3;1;1
False;2003;17;3;3;6;1
False;2003;18;3;3;3;1
False;2003;18;3;3;4;3
False;2003;18;3;3;6;4
False;2003;19;3;3;4;3
False;2003;19;3;3;6;3
False;2003;20;3;3;1;1
False;2003;20;3;3;3;2
False;2003;20;3;3;4;1
False;2003;20;3;3;6;4
False;2003;21;3;3;4;1
False;2003;21;3;3;5;2
False;2003;21;3;3;6;3
False;2003;22;3;3;2;1
False;2003;22;3;3;4;1
False;2003;22;3;3;6;2
False;2003;24;3;3;2;1
False;2003;24;3;3;3;1
False;2003;24;3;3;4;1
False;2003;24;3;3;6;3
False;2003;25;3;3;4;1
False;2003;25;3;3;6;1
False;2004;23;1;3;2;4
False;2004;10;1;3;2;2
False;2004;10;1;3;3;9
False;2004;20;1;3;2;5
False;2004;21;1;3;3;8
False;2004;7;1;3;3;7
False;2004;9;1;3;3;3
False;2004;20;1;3;3;14
False;2004;21;1;3;2;7
False;2004;3;1;3;1;14
False;2004;4;1;3;1;11
False;2004;4;1;3;3;13
False;2004;6;1;3;1;18
False;2004;6;1;3;2;6
False;2004;7;1;3;1;5
False;2004;9;1;3;1;6
False;2004;9;1;3;2;2
False;2004;13;1;3;2;3
False;2004;14;1;3;2;26
False;2004;18;1;3;2;5
False;2004;20;1;3;1;10
False;2004;22;1;3;3;14
False;2004;24;1;3;3;13
False;2004;25;1;3;1;10
False;2004;0;1;3;1;423
False;2004;0;1;3;2;145
False;2004;0;1;3;3;501
False;2004;0;1;3;4;9476
False;2004;0;1;3;5;70855
False;2004;0;1;3;6;81400
False;2004;1;1;3;1;92
False;2004;1;1;3;2;35
False;2004;1;1;3;3;116
False;2004;1;1;3;4;1975
False;2004;1;1;3;5;11686
False;2004;1;1;3;6;13904
False;2004;3;1;3;2;7
False;2004;3;1;3;3;16
False;2004;3;1;3;4;256
False;2004;3;1;3;5;2046
False;2004;3;1;3;6;2339
False;2004;4;1;3;4;328
False;2004;4;1;3;5;2158
False;2004;4;1;3;6;2510
False;2004;5;1;3;1;17
False;2004;5;1;3;2;8
False;2004;5;1;3;3;26
False;2004;5;1;3;4;436
False;2004;5;1;3;5;3367
False;2004;5;1;3;6;3854
False;2004;6;1;3;3;14
False;2004;6;1;3;4;300
False;2004;6;1;3;5;2759
False;2004;6;1;3;6;3097
False;2004;7;1;3;4;195
False;2004;7;1;3;5;1420
False;2004;7;1;3;6;1627
False;2004;8;1;3;1;11
False;2004;8;1;3;2;5
False;2004;8;1;3;3;13
False;2004;8;1;3;4;263
False;2004;8;1;3;5;2295
False;2004;8;1;3;6;2587
False;2004;9;1;3;4;84
False;2004;9;1;3;5;509
False;2004;9;1;3;6;604
False;2004;10;1;3;1;6
False;2004;10;1;3;4;133
False;2004;10;1;3;5;1311
False;2004;10;1;3;6;1461
False;2004;12;1;3;1;40
False;2004;12;1;3;2;16
False;2004;12;1;3;3;69
False;2004;12;1;3;4;1248
False;2004;12;1;3;5;9124
False;2004;12;1;3;6;10497
False;2004;13;1;3;1;13
False;2004;13;1;3;3;15
False;2004;13;1;3;4;245
False;2004;13;1;3;5;2067
False;2004;13;1;3;6;2343
False;2004;14;1;3;1;95
False;2004;14;1;3;3;76
False;2004;14;1;3;4;1500
False;2004;14;1;3;5;11807
False;2004;14;1;3;6;13504
False;2004;17;1;3;1;9
False;2004;17;1;3;2;4
False;2004;17;1;3;3;20
False;2004;17;1;3;4;326
False;2004;17;1;3;5;2521
False;2004;17;1;3;6;2880
False;2004;18;1;3;1;13
False;2004;18;1;3;3;11
False;2004;18;1;3;4;312
False;2004;18;1;3;5;2515
False;2004;18;1;3;6;2856
False;2004;19;1;3;1;13
False;2004;19;1;3;3;16
False;2004;19;1;3;4;268
False;2004;19;1;3;5;2102
False;2004;19;1;3;6;2399
False;2004;20;1;3;4;308
False;2004;20;1;3;5;2639
False;2004;20;1;3;6;2976
False;2004;21;1;3;1;12
False;2004;21;1;3;4;339
False;2004;21;1;3;5;2646
False;2004;21;1;3;6;3012
False;2004;22;1;3;1;12
False;2004;22;1;3;2;1
False;2004;22;1;3;4;280
False;2004;22;1;3;5;2407
False;2004;22;1;3;6;2714
False;2004;23;1;3;1;6
False;2004;23;1;3;3;8
False;2004;23;1;3;4;159
False;2004;23;1;3;5;1307
False;2004;23;1;3;6;1484
False;2004;24;1;3;1;10
False;2004;24;1;3;2;4
False;2004;24;1;3;4;227
False;2004;24;1;3;5;2052
False;2004;24;1;3;6;2306
False;2004;25;1;3;2;5
False;2004;25;1;3;3;20
False;2004;25;1;3;4;294
False;2004;25;1;3;5;2117
False;2004;25;1;3;6;2446
False;2004;18;4;3;1;1
False;2004;20;4;3;2;1
False;2004;22;4;3;1;1
False;2004;10;4;3;5;3
False;2004;21;4;3;5;1
False;2004;5;4;3;2;1
False;2004;5;4;3;4;2
False;2004;19;4;3;4;2
False;2004;1;4;3;1;4
False;2004;1;4;3;2;16
False;2004;1;4;3;4;22
False;2004;3;4;3;4;6
False;2004;4;4;3;2;1
False;2004;4;4;3;3;2
False;2004;4;4;3;5;3
False;2004;5;4;3;3;1
False;2004;5;4;3;5;4
False;2004;5;4;3;6;8
False;2004;6;4;3;2;4
False;2004;7;4;3;2;2
False;2004;7;4;3;3;1
False;2004;7;4;3;4;4
False;2004;7;4;3;5;2
False;2004;7;4;3;6;9
False;2004;8;4;3;3;1
False;2004;9;4;3;2;1
False;2004;9;4;3;4;1
False;2004;9;4;3;6;2
False;2004;10;4;3;3;1
False;2004;10;4;3;4;3
False;2004;12;4;3;1;2
False;2004;12;4;3;2;15
False;2004;13;4;3;1;3
False;2004;13;4;3;3;1
False;2004;13;4;3;5;7
False;2004;17;4;3;2;4
False;2004;17;4;3;3;3
False;2004;17;4;3;4;2
False;2004;18;4;3;2;1
False;2004;18;4;3;3;2
False;2004;18;4;3;4;3
False;2004;18;4;3;5;6
False;2004;18;4;3;6;13
False;2004;19;4;3;2;2
False;2004;19;4;3;3;2
False;2004;20;4;3;1;2
False;2004;22;4;3;2;1
False;2004;22;4;3;4;4
False;2004;23;4;3;2;1
False;2004;23;4;3;3;1
False;2004;23;4;3;4;2
False;2004;24;4;3;2;5
False;2004;24;4;3;3;4
False;2004;24;4;3;5;4
False;2004;25;4;3;2;4
False;2004;25;4;3;5;8
False;2004;12;4;3;3;14
False;2004;6;4;3;3;5
False;2004;20;4;3;4;5
False;2004;8;4;3;5;6
False;2004;21;4;3;4;5
False;2004;0;4;3;1;17
False;2004;0;4;3;2;101
False;2004;0;4;3;3;87
False;2004;0;4;3;4;140
False;2004;0;4;3;5;150
False;2004;0;4;3;6;495
False;2004;1;4;3;3;13
False;2004;1;4;3;5;14
False;2004;1;4;3;6;69
False;2004;3;4;3;2;5
False;2004;3;4;3;3;4
False;2004;3;4;3;5;9
False;2004;3;4;3;6;24
False;2004;4;4;3;1;1
False;2004;4;4;3;4;6
False;2004;4;4;3;6;13
False;2004;6;4;3;4;9
False;2004;6;4;3;5;5
False;2004;6;4;3;6;23
False;2004;8;4;3;1;2
False;2004;8;4;3;2;4
False;2004;8;4;3;4;3
False;2004;8;4;3;6;16
False;2004;10;4;3;2;1
False;2004;10;4;3;6;8
False;2004;12;4;3;4;25
False;2004;12;4;3;5;21
False;2004;12;4;3;6;77
False;2004;13;4;3;2;3
False;2004;13;4;3;4;5
False;2004;13;4;3;6;19
False;2004;14;4;3;2;24
False;2004;14;4;3;3;15
False;2004;14;4;3;4;17
False;2004;14;4;3;5;26
False;2004;14;4;3;6;82
False;2004;17;4;3;5;2
False;2004;17;4;3;6;11
False;2004;19;4;3;5;9
False;2004;19;4;3;6;15
False;2004;20;4;3;3;9
False;2004;20;4;3;5;11
False;2004;20;4;3;6;28
False;2004;21;4;3;2;5
False;2004;21;4;3;3;2
False;2004;21;4;3;6;13
False;2004;22;4;3;5;4
False;2004;22;4;3;6;10
False;2004;23;4;3;5;5
False;2004;23;4;3;6;9
False;2004;24;4;3;1;1
False;2004;24;4;3;4;7
False;2004;24;4;3;6;21
False;2004;25;4;3;3;6
False;2004;25;4;3;4;7
False;2004;25;4;3;6;25
False;2004;0;2;3;1;7
False;2004;0;2;3;2;134
False;2004;0;2;3;3;241
False;2004;0;2;3;4;867
False;2004;0;2;3;5;4474
False;2004;0;2;3;6;5723
False;2004;1;2;3;1;2
False;2004;1;2;3;2;17
False;2004;1;2;3;3;53
False;2004;1;2;3;4;117
False;2004;1;2;3;5;754
False;2004;1;2;3;6;943
False;2004;3;2;3;2;6
False;2004;3;2;3;3;8
False;2004;3;2;3;4;34
False;2004;3;2;3;5;126
False;2004;3;2;3;6;174
False;2004;4;2;3;2;1
False;2004;4;2;3;3;6
False;2004;4;2;3;4;24
False;2004;4;2;3;5;142
False;2004;4;2;3;6;173
False;2004;5;2;3;2;7
False;2004;5;2;3;3;8
False;2004;5;2;3;4;42
False;2004;5;2;3;5;221
False;2004;5;2;3;6;278
False;2004;6;2;3;1;1
False;2004;6;2;3;2;6
False;2004;6;2;3;3;6
False;2004;6;2;3;4;22
False;2004;6;2;3;5;163
False;2004;6;2;3;6;198
False;2004;7;2;3;2;2
False;2004;7;2;3;3;1
False;2004;7;2;3;4;19
False;2004;7;2;3;5;73
False;2004;7;2;3;6;95
False;2004;8;2;3;1;1
False;2004;8;2;3;2;4
False;2004;8;2;3;3;6
False;2004;8;2;3;4;23
False;2004;8;2;3;5;131
False;2004;8;2;3;6;165
